timestamp,station_id,temperature,charging_status,battery_level,power_draw_kWh
2025-06-28 06:33:35,4,30.86,Occupied,30.96,9.51
2025-06-28 06:33:35,5,38.77,Occupied,17.94,18.96
2025-06-28 06:33:40,1,27.69,Occupied,18.13,18.8
2025-06-28 06:33:40,2,38.09,Available,,0.0
2025-06-28 06:33:40,3,26.75,Occupied,35.28,15.16
2025-06-28 06:33:40,4,31.42,Occupied,22.22,8.06
2025-06-28 06:33:40,5,39.32,Occupied,20.73,6.33
2025-06-28 06:33:45,1,25.7,Available,,0.0
2025-06-28 06:33:45,2,34.94,Available,,0.0
2025-06-28 06:33:45,3,34.15,Available,,0.0
2025-06-28 06:33:45,4,33.21,Occupied,41.66,5.71
2025-06-28 06:33:45,5,30.55,Occupied,52.82,10.9
2025-06-28 06:33:50,1,29.14,Available,,0.0
2025-06-28 06:33:50,2,26.87,Available,,0.0
2025-06-28 06:33:50,3,29.14,Occupied,56.47,15.72
2025-06-28 06:33:50,4,25.75,Occupied,14.69,17.06
2025-06-28 06:33:50,5,33.53,Available,,0.0
2025-06-28 06:33:55,1,29.54,Occupied,79.96,14.24
2025-06-28 06:33:55,2,34.3,Occupied,66.99,14.9
2025-06-28 06:33:55,3,34.67,Occupied,56.51,15.62
2025-06-28 06:33:55,4,35.55,Occupied,16.48,11.65
2025-06-28 06:33:55,5,35.33,Occupied,37.43,19.06
2025-06-28 06:34:00,1,36.07,Available,,0.0
2025-06-28 06:34:00,2,33.71,Available,,0.0
2025-06-28 06:34:00,3,37.53,Occupied,39.73,12.57
2025-06-28 06:34:00,4,37.49,Occupied,53.11,10.0
2025-06-28 06:34:00,5,38.37,Available,,0.0
2025-06-28 06:34:05,1,25.87,Occupied,25.2,15.65
2025-06-28 06:34:05,2,32.83,Occupied,91.33,18.64
2025-06-28 06:34:05,3,37.59,Available,,0.0
2025-06-28 06:34:05,4,28.16,Occupied,66.77,7.83
2025-06-28 06:34:05,5,35.05,Available,,0.0
2025-06-28 06:34:10,1,37.16,Available,,0.0
2025-06-28 06:34:10,2,35.8,Occupied,81.78,18.38
2025-06-28 06:34:10,3,27.53,Available,,0.0
2025-06-28 06:34:10,4,38.14,Available,,0.0
2025-06-28 06:34:10,5,38.69,Occupied,41.93,6.52
2025-06-28 06:34:15,1,29.35,Occupied,58.93,12.28
2025-06-28 06:34:15,2,28.39,Occupied,29.0,19.72
2025-06-28 06:34:15,3,37.46,Occupied,36.43,15.86
2025-06-28 06:34:15,4,30.7,Occupied,14.98,11.88
2025-06-28 06:34:15,5,29.65,Available,,0.0
2025-06-28 06:34:20,1,39.53,Available,,0.0
2025-06-28 06:34:20,2,34.83,Available,,0.0
2025-06-28 06:34:20,3,28.15,Available,,0.0
2025-06-28 06:34:20,4,25.03,Occupied,68.14,9.13
2025-06-28 06:34:20,5,36.81,Occupied,71.68,10.26
2025-06-28 06:34:25,1,31.13,Occupied,49.44,11.4
2025-06-28 06:34:25,2,33.44,Available,,0.0
2025-06-28 06:34:25,3,28.1,Available,,0.0
2025-06-28 06:34:25,4,30.83,Occupied,26.01,15.32
2025-06-28 06:34:25,5,26.89,Occupied,20.45,5.03
2025-06-28 06:34:30,1,32.94,Occupied,66.44,7.36
2025-06-28 06:34:30,2,30.88,Occupied,30.41,19.13
2025-06-28 06:34:30,3,34.22,Available,,0.0
2025-06-28 06:34:30,4,34.8,Available,,0.0
2025-06-28 06:34:30,5,30.59,Available,,0.0
2025-06-28 06:34:35,1,33.22,Available,,0.0
2025-06-28 06:34:35,2,25.82,Occupied,76.42,17.3
2025-06-28 06:34:35,3,36.7,Occupied,81.48,10.85
2025-06-28 06:34:35,4,38.23,Available,,0.0
2025-06-28 06:34:35,5,35.14,Available,,0.0
2025-06-28 06:34:40,1,39.98,Occupied,37.6,16.28
2025-06-28 06:34:40,2,31.2,Occupied,93.97,16.2
2025-06-28 06:34:40,3,31.76,Occupied,31.81,12.89
2025-06-28 06:34:40,4,36.35,Available,,0.0
2025-06-28 06:34:40,5,25.73,Occupied,28.33,10.29
2025-06-28 06:34:45,1,33.49,Available,,0.0
2025-06-28 06:34:45,2,37.76,Available,,0.0
2025-06-28 06:34:45,3,29.65,Available,,0.0
2025-06-28 06:34:45,4,38.03,Available,,0.0
2025-06-28 06:34:45,5,33.85,Available,,0.0
2025-06-28 06:34:50,1,30.51,Occupied,55.35,18.78
2025-06-28 06:34:50,2,27.58,Occupied,63.31,11.7
2025-06-28 06:34:50,3,39.92,Available,,0.0
2025-06-28 06:34:50,4,34.05,Occupied,70.7,6.85
2025-06-28 06:34:50,5,33.65,Occupied,54.84,14.79
2025-06-28 06:34:55,1,38.04,Occupied,24.97,17.63
2025-06-28 06:34:55,2,34.17,Occupied,76.97,18.52
2025-06-28 06:34:55,3,38.42,Occupied,13.84,12.63
2025-06-28 06:34:55,4,34.13,Available,,0.0
2025-06-28 06:34:55,5,26.94,Occupied,26.55,18.19
2025-06-28 06:35:00,1,26.88,Available,,0.0
2025-06-28 06:35:00,2,29.8,Available,,0.0
2025-06-28 06:35:00,3,32.52,Available,,0.0
2025-06-28 06:35:00,4,28.15,Available,,0.0
2025-06-28 06:35:00,5,31.81,Occupied,62.35,5.54
2025-06-28 06:35:05,1,39.79,Occupied,54.66,7.9
2025-06-28 06:35:05,2,30.19,Occupied,74.07,5.57
2025-06-28 06:35:05,3,30.89,Available,,0.0
2025-06-28 06:35:05,4,35.17,Available,,0.0
2025-06-28 06:35:05,5,29.68,Available,,0.0
2025-06-28 06:35:10,1,37.5,Occupied,95.35,15.46
2025-06-28 06:35:10,2,27.82,Occupied,24.07,13.31
2025-06-28 06:35:10,3,36.27,Occupied,23.35,14.81
2025-06-28 06:35:10,4,33.89,Occupied,22.22,6.68
2025-06-28 06:35:10,5,30.6,Available,,0.0
2025-06-28 06:35:15,1,30.28,Available,,0.0
2025-06-28 06:35:15,2,30.47,Available,,0.0
2025-06-28 06:35:15,3,31.18,Occupied,77.42,11.76
2025-06-28 06:35:15,4,27.8,Available,,0.0
2025-06-28 06:35:15,5,34.63,Available,,0.0
2025-06-28 06:35:20,1,29.93,Occupied,11.49,8.45
2025-06-28 06:35:20,2,30.48,Available,,0.0
2025-06-28 06:35:20,3,26.0,Available,,0.0
2025-06-28 06:35:20,4,37.6,Available,,0.0
2025-06-28 06:35:20,5,30.29,Available,,0.0
2025-06-28 06:35:25,1,39.94,Available,,0.0
2025-06-28 06:35:25,2,32.07,Occupied,75.33,15.23
2025-06-28 06:35:25,3,28.41,Occupied,52.83,10.29
2025-06-28 06:35:25,4,34.88,Available,,0.0
2025-06-28 06:35:25,5,37.25,Available,,0.0
2025-06-28 06:35:30,1,26.41,Occupied,79.0,15.17
2025-06-28 06:35:30,2,27.88,Available,,0.0
2025-06-28 06:35:30,3,33.24,Occupied,36.18,13.04
2025-06-28 06:35:30,4,32.91,Available,,0.0
2025-06-28 06:35:30,5,29.51,Occupied,74.37,8.3
2025-06-28 06:35:35,1,36.05,Occupied,11.27,19.48
2025-06-28 06:35:35,2,31.52,Available,,0.0
2025-06-28 06:35:35,3,27.13,Occupied,45.73,18.32
2025-06-28 06:35:35,4,39.74,Occupied,46.4,7.4
2025-06-28 06:35:35,5,35.36,Available,,0.0
2025-06-28 06:35:40,1,26.97,Occupied,13.36,19.65
2025-06-28 06:35:40,2,34.87,Available,,0.0
2025-06-28 06:35:40,3,35.53,Occupied,62.73,7.01
2025-06-28 06:35:40,4,34.15,Available,,0.0
2025-06-28 06:35:40,5,39.3,Available,,0.0
2025-06-28 06:35:45,1,33.31,Available,,0.0
2025-06-28 06:35:45,2,35.92,Occupied,23.45,11.89
2025-06-28 06:35:45,3,26.59,Occupied,49.8,14.74
2025-06-28 06:35:45,4,29.89,Available,,0.0
2025-06-28 06:35:45,5,38.29,Available,,0.0
2025-06-28 06:35:50,1,39.76,Available,,0.0
2025-06-28 06:35:50,2,26.91,Available,,0.0
2025-06-28 06:35:50,3,26.31,Occupied,41.93,13.9
2025-06-28 06:35:50,4,34.99,Available,,0.0
2025-06-28 06:35:50,5,39.96,Available,,0.0
2025-06-28 06:35:55,1,31.34,Available,,0.0
2025-06-28 06:35:55,2,32.17,Available,,0.0
2025-06-28 06:35:55,3,30.28,Available,,0.0
2025-06-28 06:35:55,4,34.8,Occupied,93.84,11.58
2025-06-28 06:35:55,5,33.13,Available,,0.0
2025-06-28 06:36:00,1,28.17,Occupied,58.61,8.67
2025-06-28 06:36:00,2,37.06,Available,,0.0
2025-06-28 06:36:00,3,37.84,Occupied,54.31,17.94
2025-06-28 06:36:00,4,33.58,Available,,0.0
2025-06-28 06:36:00,5,32.49,Available,,0.0
2025-06-28 06:36:05,1,34.2,Occupied,36.34,9.96
2025-06-28 06:36:05,2,39.92,Occupied,64.36,19.25
2025-06-28 06:36:05,3,29.6,Occupied,76.3,5.91
2025-06-28 06:36:05,4,26.07,Available,,0.0
2025-06-28 06:36:05,5,28.9,Occupied,95.14,18.76
2025-06-28 06:36:10,1,33.17,Occupied,12.18,7.65
2025-06-28 06:36:10,2,31.68,Available,,0.0
2025-06-28 06:36:10,3,39.34,Available,,0.0
2025-06-28 06:36:10,4,29.41,Available,,0.0
2025-06-28 06:36:10,5,33.31,Occupied,58.6,12.05
2025-06-28 06:36:15,1,36.32,Available,,0.0
2025-06-28 06:36:15,2,26.91,Occupied,56.99,17.19
2025-06-28 06:36:15,3,35.07,Occupied,28.62,5.73
2025-06-28 06:36:15,4,29.65,Occupied,49.68,6.73
2025-06-28 06:36:15,5,31.48,Available,,0.0
2025-06-28 06:36:20,1,30.5,Occupied,83.8,11.21
2025-06-28 06:36:20,2,31.92,Available,,0.0
2025-06-28 06:36:20,3,27.05,Occupied,79.89,13.92
2025-06-28 06:36:20,4,32.18,Available,,0.0
2025-06-28 06:36:20,5,38.76,Occupied,82.85,14.48
2025-06-28 06:36:25,1,36.26,Occupied,90.48,9.69
2025-06-28 06:36:25,2,39.08,Available,,0.0
2025-06-28 06:36:25,3,30.6,Available,,0.0
2025-06-28 06:36:25,4,35.75,Occupied,46.99,17.21
2025-06-28 06:36:25,5,37.24,Available,,0.0
2025-06-28 06:36:30,1,28.51,Available,,0.0
2025-06-28 06:36:30,2,36.94,Available,,0.0
2025-06-28 06:36:30,3,37.85,Occupied,22.54,7.61
2025-06-28 06:36:30,4,25.68,Available,,0.0
2025-06-28 06:36:30,5,28.31,Occupied,14.83,19.7
2025-06-28 06:36:35,1,27.3,Occupied,51.09,17.67
2025-06-28 06:36:35,2,30.68,Available,,0.0
2025-06-28 06:36:35,3,34.53,Available,,0.0
2025-06-28 06:36:35,4,27.38,Available,,0.0
2025-06-28 06:36:35,5,37.5,Occupied,85.39,18.4
2025-06-28 06:36:40,1,32.93,Occupied,14.09,9.18
2025-06-28 06:36:40,2,32.23,Available,,0.0
2025-06-28 06:36:40,3,34.41,Available,,0.0
2025-06-28 06:36:40,4,31.47,Available,,0.0
2025-06-28 06:36:40,5,30.94,Occupied,40.2,16.41
2025-06-28 06:36:45,1,39.74,Occupied,21.19,13.07
2025-06-28 06:36:45,2,27.11,Occupied,40.18,12.84
2025-06-28 06:36:45,3,39.6,Occupied,58.44,6.53
2025-06-28 06:36:45,4,35.64,Occupied,69.94,13.75
2025-06-28 06:36:45,5,32.4,Occupied,45.43,8.8
2025-06-28 06:36:50,1,34.48,Available,,0.0
2025-06-28 06:36:50,2,38.99,Available,,0.0
2025-06-28 06:36:50,3,38.29,Available,,0.0
2025-06-28 06:36:50,4,35.5,Occupied,82.83,9.66
2025-06-28 06:36:50,5,25.32,Occupied,74.54,9.76
2025-06-28 06:36:55,1,31.5,Occupied,62.99,10.19
2025-06-28 06:36:55,2,39.11,Occupied,27.83,13.68
2025-06-28 06:36:55,3,26.83,Available,,0.0
2025-06-28 06:36:55,4,37.34,Occupied,86.48,6.54
2025-06-28 06:36:55,5,34.01,Available,,0.0
2025-06-28 06:37:00,1,26.29,Available,,0.0
2025-06-28 06:37:00,2,26.99,Available,,0.0
2025-06-28 06:37:00,3,38.27,Occupied,47.89,14.77
2025-06-28 06:37:00,4,25.53,Available,,0.0
2025-06-28 06:37:00,5,28.83,Available,,0.0
2025-06-28 06:37:05,1,38.03,Available,,0.0
2025-06-28 06:37:05,2,31.52,Occupied,65.53,11.36
2025-06-28 06:37:05,3,29.46,Available,,0.0
2025-06-28 06:37:05,4,29.42,Available,,0.0
2025-06-28 06:37:05,5,37.22,Occupied,68.77,14.34
2025-06-28 06:37:10,1,35.21,Available,,0.0
2025-06-28 06:37:10,2,36.38,Occupied,81.05,18.29
2025-06-28 06:37:10,3,37.71,Available,,0.0
2025-06-28 06:37:10,4,31.91,Available,,0.0
2025-06-28 06:37:10,5,37.26,Available,,0.0
2025-06-28 06:37:15,1,35.38,Occupied,54.26,9.15
2025-06-28 06:37:15,2,27.01,Available,,0.0
2025-06-28 06:37:15,3,28.21,Available,,0.0
2025-06-28 06:37:15,4,34.22,Available,,0.0
2025-06-28 06:37:15,5,35.26,Occupied,13.14,14.55
2025-06-28 06:37:20,1,31.54,Occupied,42.29,15.48
2025-06-28 06:37:20,2,28.87,Available,,0.0
2025-06-28 06:37:20,3,38.08,Available,,0.0
2025-06-28 06:37:20,4,31.57,Occupied,38.04,19.57
2025-06-28 06:37:20,5,38.95,Available,,0.0
2025-06-28 06:37:25,1,38.82,Occupied,12.93,13.94
2025-06-28 06:37:25,2,32.8,Available,,0.0
2025-06-28 06:37:25,3,29.86,Occupied,50.68,17.09
2025-06-28 06:37:25,4,27.66,Available,,0.0
2025-06-28 06:37:25,5,32.02,Occupied,70.06,8.6
2025-06-28 06:37:30,1,34.07,Occupied,35.39,15.92
2025-06-28 06:37:30,2,32.92,Available,,0.0
2025-06-28 06:37:30,3,39.48,Available,,0.0
2025-06-28 06:37:30,4,27.85,Available,,0.0
2025-06-28 06:37:30,5,38.19,Available,,0.0
2025-06-28 06:37:35,1,29.81,Available,,0.0
2025-06-28 06:37:35,2,32.05,Available,,0.0
2025-06-28 06:37:35,3,31.22,Occupied,65.11,6.29
2025-06-28 06:37:35,4,29.79,Occupied,21.75,11.16
2025-06-28 06:37:35,5,38.74,Occupied,10.22,12.72
2025-06-28 06:37:40,1,33.84,Available,,0.0
2025-06-28 06:37:40,2,28.98,Occupied,13.96,8.75
2025-06-28 06:37:40,3,38.19,Available,,0.0
2025-06-28 06:37:40,4,29.21,Occupied,13.0,5.16
2025-06-28 06:37:40,5,38.11,Available,,0.0
2025-06-28 06:37:45,1,31.93,Occupied,21.43,19.24
2025-06-28 06:37:45,2,29.15,Occupied,48.21,8.96
2025-06-28 06:37:45,3,28.69,Occupied,92.52,15.54
2025-06-28 06:37:45,4,39.65,Available,,0.0
2025-06-28 06:37:45,5,36.72,Occupied,56.98,6.43
2025-06-28 06:37:50,1,36.67,Occupied,38.43,10.01
2025-06-28 06:37:50,2,36.19,Available,,0.0
2025-06-28 06:37:50,3,35.57,Available,,0.0
2025-06-28 06:37:50,4,33.69,Available,,0.0
2025-06-28 06:37:50,5,31.78,Occupied,84.18,6.17
2025-06-28 06:37:55,1,39.99,Occupied,37.95,15.9
2025-06-28 06:37:55,2,26.17,Available,,0.0
2025-06-28 06:37:55,3,25.46,Available,,0.0
2025-06-28 06:37:55,4,31.2,Available,,0.0
2025-06-28 06:37:55,5,27.94,Available,,0.0
2025-06-28 06:38:00,1,31.13,Available,,0.0
2025-06-28 06:38:00,2,34.17,Occupied,64.82,18.61
2025-06-28 06:38:00,3,29.72,Occupied,24.5,18.49
2025-06-28 06:38:00,4,35.09,Occupied,14.25,14.16
2025-06-28 06:38:00,5,26.14,Occupied,30.64,12.71
2025-06-28 06:38:05,1,33.29,Occupied,96.87,14.56
2025-06-28 06:38:05,2,39.53,Available,,0.0
2025-06-28 06:38:05,3,35.02,Occupied,14.06,12.02
2025-06-28 06:38:05,4,25.59,Available,,0.0
2025-06-28 06:38:05,5,33.48,Available,,0.0
2025-06-28 06:38:10,1,34.34,Available,,0.0
2025-06-28 06:38:10,2,31.55,Available,,0.0
2025-06-28 06:38:10,3,35.07,Occupied,30.97,11.16
2025-06-28 06:38:10,4,28.46,Available,,0.0
2025-06-28 06:38:10,5,28.52,Occupied,34.08,17.95
2025-06-28 06:38:15,1,30.14,Occupied,45.91,13.8
2025-06-28 06:38:15,2,34.81,Occupied,26.91,17.16
2025-06-28 06:38:15,3,35.09,Available,,0.0
2025-06-28 06:38:15,4,39.22,Occupied,58.81,19.99
2025-06-28 06:38:15,5,31.39,Available,,0.0
2025-06-28 06:38:20,1,36.42,Occupied,30.18,17.24
2025-06-28 06:38:20,2,26.64,Available,,0.0
2025-06-28 06:38:20,3,34.22,Occupied,97.33,10.03
2025-06-28 06:38:20,4,31.75,Available,,0.0
2025-06-28 06:38:20,5,39.0,Available,,0.0
2025-06-28 06:38:25,1,39.1,Occupied,53.7,14.12
2025-06-28 06:38:25,2,32.47,Available,,0.0
2025-06-28 06:38:25,3,27.85,Occupied,40.25,13.47
2025-06-28 06:38:25,4,32.89,Occupied,10.08,7.13
2025-06-28 06:38:25,5,31.25,Occupied,80.0,19.6
2025-06-28 06:38:30,1,33.67,Occupied,12.2,13.52
2025-06-28 06:38:30,2,38.18,Available,,0.0
2025-06-28 06:38:30,3,25.01,Available,,0.0
2025-06-28 06:38:30,4,39.8,Available,,0.0
2025-06-28 06:38:30,5,29.88,Occupied,88.26,15.09
2025-06-28 06:38:35,1,38.83,Available,,0.0
2025-06-28 06:38:35,2,31.89,Available,,0.0
2025-06-28 06:38:35,3,37.19,Available,,0.0
2025-06-28 06:38:35,4,28.62,Available,,0.0
2025-06-28 06:38:35,5,28.81,Occupied,56.17,5.36
2025-06-28 06:38:40,1,35.58,Occupied,88.89,16.5
2025-06-28 06:38:40,2,36.7,Occupied,35.54,9.01
2025-06-28 06:38:40,3,35.35,Occupied,68.95,17.77
2025-06-28 06:38:40,4,25.2,Occupied,39.91,8.51
2025-06-28 06:38:40,5,36.54,Available,,0.0
2025-06-28 06:38:45,1,27.31,Available,,0.0
2025-06-28 06:38:45,2,37.86,Occupied,15.63,18.36
2025-06-28 06:38:45,3,36.79,Occupied,82.68,10.77
2025-06-28 06:38:45,4,27.99,Occupied,39.76,14.84
2025-06-28 06:38:45,5,38.69,Occupied,27.48,13.67
2025-06-28 06:38:50,1,26.27,Occupied,77.28,11.58
2025-06-28 06:38:50,2,39.87,Available,,0.0
2025-06-28 06:38:50,3,36.08,Available,,0.0
2025-06-28 06:38:50,4,34.53,Occupied,83.85,7.94
2025-06-28 06:38:50,5,31.13,Available,,0.0
2025-06-28 06:38:55,1,37.61,Occupied,45.31,5.17
2025-06-28 06:38:55,2,30.25,Available,,0.0
2025-06-28 06:38:55,3,27.83,Occupied,20.46,10.1
2025-06-28 06:38:55,4,39.69,Occupied,20.51,13.51
2025-06-28 06:38:55,5,36.68,Available,,0.0
2025-06-28 06:39:00,1,28.22,Occupied,61.62,14.12
2025-06-28 06:39:00,2,30.05,Occupied,97.24,15.54
2025-06-28 06:39:00,3,34.82,Occupied,37.49,11.14
2025-06-28 06:39:00,4,32.69,Available,,0.0
2025-06-28 06:39:00,5,28.79,Occupied,17.3,11.26
2025-06-28 06:39:05,1,27.54,Occupied,51.97,12.73
2025-06-28 06:39:05,2,26.44,Available,,0.0
2025-06-28 06:39:05,3,38.66,Occupied,29.9,9.59
2025-06-28 06:39:05,4,32.39,Available,,0.0
2025-06-28 06:39:05,5,35.51,Occupied,91.26,13.78
2025-06-28 06:39:10,1,38.15,Occupied,67.15,19.55
2025-06-28 06:39:10,2,34.22,Available,,0.0
2025-06-28 06:39:10,3,36.27,Available,,0.0
2025-06-28 06:39:10,4,38.17,Available,,0.0
2025-06-28 06:39:10,5,27.83,Available,,0.0
2025-06-28 06:39:15,1,37.92,Occupied,77.89,9.75
2025-06-28 06:39:15,2,28.99,Available,,0.0
2025-06-28 06:39:15,3,37.54,Available,,0.0
2025-06-28 06:39:15,4,39.67,Available,,0.0
2025-06-28 06:39:15,5,28.85,Available,,0.0
2025-06-28 06:39:20,1,37.57,Available,,0.0
2025-06-28 06:39:20,2,37.17,Available,,0.0
2025-06-28 06:39:20,3,38.68,Occupied,51.58,11.12
2025-06-28 06:39:20,4,33.54,Available,,0.0
2025-06-28 06:39:20,5,27.97,Occupied,16.05,6.58
2025-06-28 06:39:25,1,38.43,Available,,0.0
2025-06-28 06:39:25,2,28.08,Occupied,38.57,7.82
2025-06-28 06:39:25,3,34.39,Available,,0.0
2025-06-28 06:39:25,4,30.99,Occupied,62.77,7.47
2025-06-28 06:39:25,5,35.11,Available,,0.0
2025-06-28 06:39:30,1,33.64,Available,,0.0
2025-06-28 06:39:30,2,39.15,Occupied,69.87,12.28
2025-06-28 06:39:30,3,33.85,Occupied,42.76,11.05
2025-06-28 06:39:30,4,34.27,Occupied,20.32,11.27
2025-06-28 06:39:30,5,32.2,Available,,0.0
2025-06-28 06:39:35,1,38.5,Available,,0.0
2025-06-28 06:39:35,2,25.22,Available,,0.0
2025-06-28 06:39:35,3,35.87,Occupied,71.67,6.57
2025-06-28 06:39:35,4,27.17,Available,,0.0
2025-06-28 06:39:35,5,25.12,Available,,0.0
2025-06-28 06:39:40,1,39.18,Available,,0.0
2025-06-28 06:39:40,2,36.0,Available,,0.0
2025-06-28 06:39:40,3,34.75,Available,,0.0
2025-06-28 06:39:40,4,29.47,Occupied,55.01,14.23
2025-06-28 06:39:40,5,36.68,Occupied,23.81,13.66
2025-06-28 06:39:45,1,38.62,Available,,0.0
2025-06-28 06:39:45,2,34.48,Occupied,11.49,15.13
2025-06-28 06:39:45,3,28.22,Occupied,64.22,14.4
2025-06-28 06:39:45,4,31.45,Occupied,32.4,10.4
2025-06-28 06:39:45,5,35.9,Occupied,40.98,19.57
2025-06-28 06:39:50,1,38.44,Occupied,41.65,5.26
2025-06-28 06:39:50,2,25.18,Available,,0.0
2025-06-28 06:39:50,3,26.05,Available,,0.0
2025-06-28 06:39:50,4,28.65,Occupied,55.68,5.5
2025-06-28 06:39:50,5,33.46,Occupied,20.7,15.6
2025-06-28 06:39:55,1,25.39,Occupied,97.8,11.98
2025-06-28 06:39:55,2,30.09,Available,,0.0
2025-06-28 06:39:55,3,36.77,Occupied,98.3,19.49
2025-06-28 06:39:55,4,38.38,Available,,0.0
2025-06-28 06:39:55,5,37.22,Available,,0.0
2025-06-28 06:40:00,1,30.71,Available,,0.0
2025-06-28 06:40:00,2,35.5,Occupied,66.0,7.66
2025-06-28 06:40:00,3,39.03,Occupied,78.41,16.46
2025-06-28 06:40:00,4,25.44,Occupied,69.27,15.31
2025-06-28 06:40:00,5,28.08,Occupied,91.8,15.65
2025-06-28 06:40:05,1,39.1,Available,,0.0
2025-06-28 06:40:05,2,37.32,Available,,0.0
2025-06-28 06:40:05,3,28.52,Occupied,59.72,12.15
2025-06-28 06:40:05,4,25.04,Available,,0.0
2025-06-28 06:40:05,5,39.69,Available,,0.0
2025-06-28 06:40:10,1,32.24,Available,,0.0
2025-06-28 06:40:10,2,37.23,Available,,0.0
2025-06-28 06:40:10,3,34.93,Occupied,55.89,7.08
2025-06-28 06:40:10,4,34.11,Available,,0.0
2025-06-28 06:40:10,5,31.31,Occupied,40.28,13.52
2025-06-28 06:40:15,1,25.67,Available,,0.0
2025-06-28 06:40:15,2,39.87,Occupied,54.38,15.67
2025-06-28 06:40:15,3,33.75,Occupied,26.44,6.24
2025-06-28 06:40:15,4,32.98,Occupied,65.07,18.42
2025-06-28 06:40:15,5,38.63,Occupied,76.11,12.36
2025-06-28 06:40:20,1,30.94,Occupied,91.76,5.15
2025-06-28 06:40:20,2,29.89,Available,,0.0
2025-06-28 06:40:20,3,26.24,Occupied,63.77,11.73
2025-06-28 06:40:20,4,26.74,Available,,0.0
2025-06-28 06:40:20,5,35.87,Occupied,38.09,7.64
2025-06-28 06:40:25,1,34.16,Available,,0.0
2025-06-28 06:40:25,2,37.81,Available,,0.0
2025-06-28 06:40:25,3,34.94,Occupied,20.1,9.77
2025-06-28 06:40:25,4,35.55,Occupied,32.41,10.16
2025-06-28 06:40:25,5,33.98,Occupied,59.98,16.49
2025-06-28 06:40:30,1,38.41,Available,,0.0
2025-06-28 06:40:30,2,37.63,Available,,0.0
2025-06-28 06:40:30,3,36.36,Available,,0.0
2025-06-28 06:40:30,4,28.84,Available,,0.0
2025-06-28 06:40:30,5,32.74,Available,,0.0
2025-06-28 06:40:35,1,33.13,Available,,0.0
2025-06-28 06:40:35,2,36.19,Available,,0.0
2025-06-28 06:40:35,3,28.62,Occupied,63.54,16.83
2025-06-28 06:40:35,4,30.6,Available,,0.0
2025-06-28 06:40:35,5,39.89,Available,,0.0
2025-06-28 06:40:40,1,33.22,Available,,0.0
2025-06-28 06:40:40,2,36.74,Occupied,66.28,14.05
2025-06-28 06:40:40,3,29.45,Occupied,54.51,16.63
2025-06-28 06:40:40,4,29.47,Occupied,24.26,10.91
2025-06-28 06:40:40,5,34.62,Available,,0.0
2025-06-28 06:40:45,1,37.26,Occupied,73.48,10.51
2025-06-28 06:40:45,2,33.6,Occupied,84.86,6.87
2025-06-28 06:40:45,3,38.76,Occupied,33.85,14.57
2025-06-28 06:40:45,4,26.35,Occupied,89.53,5.41
2025-06-28 06:40:45,5,29.38,Occupied,96.44,18.75
2025-06-28 06:40:50,1,30.18,Available,,0.0
2025-06-28 06:40:50,2,35.24,Available,,0.0
2025-06-28 06:40:50,3,26.66,Occupied,36.67,11.39
2025-06-28 06:40:50,4,34.93,Available,,0.0
2025-06-28 06:40:50,5,28.34,Occupied,96.92,8.61
2025-06-28 06:40:55,1,26.56,Available,,0.0
2025-06-28 06:40:55,2,30.05,Occupied,48.07,11.44
2025-06-28 06:40:55,3,25.16,Occupied,76.9,12.25
2025-06-28 06:40:55,4,38.74,Available,,0.0
2025-06-28 06:40:55,5,37.68,Occupied,91.41,10.91
2025-06-28 06:41:00,1,28.56,Available,,0.0
2025-06-28 06:41:00,2,27.04,Occupied,81.38,11.01
2025-06-28 06:41:00,3,25.3,Available,,0.0
2025-06-28 06:41:00,4,39.26,Occupied,45.19,18.04
2025-06-28 06:41:00,5,34.45,Occupied,94.22,6.34
2025-06-28 06:41:05,1,27.4,Available,,0.0
2025-06-28 06:41:05,2,31.7,Occupied,80.41,16.18
2025-06-28 06:41:05,3,28.19,Occupied,81.05,9.47
2025-06-28 06:41:05,4,27.77,Occupied,21.59,6.81
2025-06-28 06:41:05,5,27.45,Occupied,17.14,14.59
2025-06-28 06:41:10,1,38.42,Available,,0.0
2025-06-28 06:41:10,2,38.04,Occupied,51.39,19.45
2025-06-28 06:41:10,3,25.99,Occupied,53.02,6.88
2025-06-28 06:41:10,4,32.68,Available,,0.0
2025-06-28 06:41:10,5,35.67,Occupied,13.15,14.12
2025-06-28 06:41:15,1,29.41,Available,,0.0
2025-06-28 06:41:15,2,30.76,Available,,0.0
2025-06-28 06:41:15,3,39.72,Available,,0.0
2025-06-28 06:41:15,4,39.2,Available,,0.0
2025-06-28 06:41:15,5,32.99,Available,,0.0
2025-06-28 06:41:20,1,35.79,Occupied,29.1,6.87
2025-06-28 06:41:20,2,27.9,Occupied,55.42,11.59
2025-06-28 06:41:20,3,26.63,Available,,0.0
2025-06-28 06:41:20,4,25.19,Available,,0.0
2025-06-28 06:41:20,5,32.37,Available,,0.0
2025-06-28 06:41:25,1,37.53,Available,,0.0
2025-06-28 06:41:25,2,39.29,Available,,0.0
2025-06-28 06:41:25,3,29.35,Available,,0.0
2025-06-28 06:41:25,4,28.0,Occupied,27.88,13.28
2025-06-28 06:41:25,5,38.51,Available,,0.0
2025-06-28 06:41:30,1,33.66,Occupied,26.14,5.95
2025-06-28 06:41:30,2,28.85,Available,,0.0
